mel_mean_0,mel_mean_1,mel_mean_2,mel_mean_3,mel_mean_4,mel_mean_5,mel_mean_6,mel_mean_7,mel_mean_8,mel_mean_9,mel_mean_10,mel_mean_11,mel_mean_12,mel_mean_13,mel_mean_14,mel_mean_15,mel_mean_16,mel_mean_17,mel_mean_18,mel_mean_19,mel_mean_20,mel_mean_21,mel_mean_22,mel_mean_23,mel_mean_24,mel_mean_25,mel_mean_26,mel_mean_27,mel_mean_28,mel_mean_29,mel_mean_30,mel_mean_31,mel_mean_32,mel_mean_33,mel_mean_34,mel_mean_35,mel_mean_36,mel_mean_37,mel_mean_38,mel_mean_39,mel_mean_40,mel_mean_41,mel_mean_42,mel_mean_43,mel_mean_44,mel_mean_45,mel_mean_46,mel_mean_47,mel_mean_48,mel_mean_49,mel_mean_50,mel_mean_51,mel_mean_52,mel_mean_53,mel_mean_54,mel_mean_55,mel_mean_56,mel_mean_57,mel_mean_58,mel_mean_59,mel_mean_60,mel_mean_61,mel_mean_62,mel_mean_63,mel_std_0,mel_std_1,mel_std_2,mel_std_3,mel_std_4,mel_std_5,mel_std_6,mel_std_7,mel_std_8,mel_std_9,mel_std_10,mel_std_11,mel_std_12,mel_std_13,mel_std_14,mel_std_15,mel_std_16,mel_std_17,mel_std_18,mel_std_19,mel_std_20,mel_std_21,mel_std_22,mel_std_23,mel_std_24,mel_std_25,mel_std_26,mel_std_27,mel_std_28,mel_std_29,mel_std_30,mel_std_31,mel_std_32,mel_std_33,mel_std_34,mel_std_35,mel_std_36,mel_std_37,mel_std_38,mel_std_39,mel_std_40,mel_std_41,mel_std_42,mel_std_43,mel_std_44,mel_std_45,mel_std_46,mel_std_47,mel_std_48,mel_std_49,mel_std_50,mel_std_51,mel_std_52,mel_std_53,mel_std_54,mel_std_55,mel_std_56,mel_std_57,mel_std_58,mel_std_59,mel_std_60,mel_std_61,mel_std_62,mel_std_63,mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,chroma_mean_0,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_mean_7,chroma_mean_8,chroma_mean_9,chroma_mean_10,chroma_mean_11,chroma_std_0,chroma_std_1,chroma_std_2,chroma_std_3,chroma_std_4,chroma_std_5,chroma_std_6,chroma_std_7,chroma_std_8,chroma_std_9,chroma_std_10,chroma_std_11,spec_centroid,spec_rolloff,spec_bandwidth,zero_crossing_rate,rms,start,end,time_center,abs_start,abs_end,abs_time_center,label,participant
-25.737534,-27.211918,-30.791546,-35.662197,-46.896515,-50.176353,-51.882923,-56.257793,-58.622253,-59.33702,-60.471478,-59.307335,-59.258663,-62.174408,-63.757145,-64.53315,-64.95482,-65.32505,-65.85795,-67.335915,-66.958015,-65.99074,-67.052284,-69.15766,-69.84102,-70.47377,-70.718376,-71.2508,-73.038284,-74.306114,-73.42435,-73.820076,-75.05848,-75.70233,-76.622536,-77.831856,-78.10314,-79.18727,-80.138794,-80.852615,-82.3372,-83.32814,-85.09644,-84.95811,-85.19525,-85.120865,-84.42334,-83.75121,-82.52449,-82.4506,-84.40682,-86.19989,-85.496735,-83.33954,-80.840225,-79.3719,-79.85544,-80.42509,-81.086426,-82.21302,-83.03744,-83.915764,-84.75805,-88.05239,3.4211924,3.3920105,2.7533572,2.9849904,3.0776982,3.2877288,3.7819178,4.537453,4.907245,5.138455,5.015907,4.339078,3.8227024,3.8300166,3.826374,4.098182,4.1023264,3.9534009,4.2971582,3.757987,3.8448222,3.7645507,3.9395645,4.3710217,4.2645235,4.298788,4.82016,5.7224774,5.576526,5.0702643,4.658021,5.232249,5.5739303,5.4078746,4.9180913,5.11541,5.0584536,5.1250343,5.231592,5.105631,5.2736907,5.287985,4.7398586,4.950512,5.1729007,5.950025,6.752515,7.6206665,8.971817,7.9305377,6.133744,5.281661,5.47461,6.189307,7.8489165,8.514338,7.889016,7.588255,7.331672,6.9298596,6.453149,5.7567587,5.0508723,4.8780146,-568.4081,100.891075,39.421432,16.315079,24.209864,20.279034,9.799632,16.562483,7.038481,9.679978,4.3569093,9.667734,1.2498084,31.128647,16.445213,7.6204786,5.4893274,4.6851892,4.5274215,6.288725,4.2765813,5.206705,4.2564006,4.012845,4.6347084,4.0210447,0.34360892,0.36034164,0.46710745,0.65773857,0.92823344,0.8354162,0.45120585,0.39675695,0.37914264,0.37192392,0.34935966,0.34695923,0.22080632,0.192082,0.221959,0.18828411,0.1290587,0.15729453,0.16783608,0.23570609,0.22605938,0.23683278,0.2164183,0.22119772,659.1514044348907,809.293714200261,1660.3034094104592,0.011416264863689095,0.0014644966,440.0,450.0,445.0,450.0,460.0,455.0,pranayama,P3
-21.325981,-16.486546,-25.100021,-34.737663,-41.878834,-40.358643,-47.12269,-48.504917,-55.62503,-55.308212,-59.056335,-58.640297,-57.815437,-59.906242,-60.21207,-60.928333,-61.40979,-61.960342,-62.758926,-64.42758,-64.44496,-64.2856,-65.77362,-67.35797,-67.52371,-68.38603,-69.43848,-71.37693,-73.27139,-74.29479,-73.64592,-73.91646,-74.55115,-72.40698,-73.48398,-77.50491,-79.20791,-80.89957,-82.24364,-82.91598,-85.03,-86.59586,-87.4317,-87.47684,-86.62587,-83.94649,-83.34473,-85.354515,-83.56333,-83.6441,-84.770096,-86.129906,-85.80299,-85.44684,-83.58151,-80.47429,-79.62519,-81.144165,-85.015785,-86.39025,-87.25265,-87.90479,-87.96063,-89.30715,3.0837536,4.809561,3.0108778,2.9626813,2.7628539,5.043643,5.3396907,8.826442,6.12157,7.0018716,4.543215,4.329485,4.9491596,5.748448,5.9726515,6.2954807,5.877312,5.9108524,6.1197124,5.811866,5.469712,4.775765,5.573225,5.7081203,4.7028546,4.668489,4.581777,4.3844323,4.4520564,4.153542,3.7848678,3.8093243,3.5330951,3.641454,3.5746489,3.2316484,3.1661823,2.887214,2.9541879,2.9075162,2.9048054,3.1961095,3.2442124,3.5797894,4.0257564,4.9316278,5.563111,5.945216,6.94105,6.5715594,6.440009,5.6721015,4.7974668,4.3475275,4.8928146,6.310746,7.9229255,7.8065796,4.746443,4.146178,3.775337,3.2189257,2.9556386,1.830053,-561.7892,120.85363,43.300323,18.78583,24.484426,25.199038,8.896711,18.914076,9.576186,6.3958135,1.4514298,10.189762,-0.08346324,26.787449,11.150942,7.379293,7.7079372,8.759658,4.982136,5.7012296,4.3232517,5.014581,3.0606978,6.415056,4.605544,3.338303,0.06521835,0.07277148,0.11459244,0.16697063,0.27666777,0.36286312,0.5767448,0.93199766,0.76221615,0.5167536,0.22324076,0.08535513,0.10585814,0.10812366,0.14302376,0.1827865,0.25410384,0.22556576,0.09550235,0.19971925,0.16463368,0.15928198,0.10470995,0.11495176,380.4504150988605,424.66873912412996,1119.3600802083029,0.010032990139211138,0.0033706005,460.0,470.0,465.0,470.0,480.0,475.0,chanting,P3
-21.227491,-17.142368,-25.098866,-34.92879,-43.259445,-42.519894,-48.06633,-48.551907,-53.26528,-52.570335,-55.199795,-54.614143,-53.128624,-54.49507,-55.117558,-54.95377,-54.858505,-55.363274,-57.77491,-59.982513,-59.988422,-59.13669,-59.560036,-61.016106,-62.379177,-63.475395,-64.79518,-66.49582,-68.19371,-69.86955,-69.33127,-70.162506,-71.351,-68.89469,-69.50455,-72.75029,-74.533485,-77.28357,-79.379166,-80.746376,-83.415215,-84.736565,-84.90678,-83.91695,-82.58761,-78.36661,-76.88716,-78.78344,-77.039696,-76.097916,-76.738075,-79.49291,-80.79269,-80.887985,-77.62034,-73.18894,-72.632576,-75.406136,-81.12656,-81.577095,-83.12878,-85.23872,-86.12061,-87.79344,3.6434164,6.554417,4.0077105,2.8059134,3.425315,6.058839,4.048969,5.5444508,4.505849,5.438939,5.54026,5.929097,6.7637053,7.6938424,7.0088596,7.290619,8.000253,7.6869874,7.423754,7.4506845,8.01319,7.2253237,8.058917,8.269186,6.9006495,6.6267204,6.049307,6.0848036,5.687409,5.4944787,5.6379595,6.360783,5.1803203,4.6862574,4.541104,4.5024877,5.136764,4.641443,4.277669,4.187223,3.7471957,4.651218,5.09307,6.1950574,7.0869403,8.52557,9.431519,10.011598,11.159393,9.965661,9.292785,8.004674,6.279758,6.3967657,8.419855,8.732318,7.5124993,6.7671556,6.588732,5.534365,5.781607,5.354582,4.8913846,3.8207445,-529.931,113.33695,37.47704,11.206589,14.581592,28.482998,4.2485313,20.677435,11.773861,7.5469737,2.6893232,14.689856,-2.1071706,34.706867,21.477438,8.0059805,10.771447,14.052773,7.4334064,5.7255454,7.014537,4.975013,3.7875865,8.216168,6.073629,3.895324,0.11608076,0.13054554,0.18557285,0.26589715,0.36981076,0.41390914,0.6033103,0.83334273,0.68692833,0.5002054,0.21694234,0.12288908,0.18802415,0.19638342,0.24727634,0.3039515,0.35795203,0.24738398,0.14413844,0.2951453,0.23583043,0.18730396,0.13426676,0.17535916,644.2422080936611,1256.0452277588456,1452.245436080668,0.01453061557424594,0.0034619833,470.0,480.0,475.0,480.0,490.0,485.0,chanting,P3
-22.646597,-19.845062,-26.83233,-34.76423,-43.856403,-43.75508,-48.68888,-51.05008,-54.656105,-54.07566,-56.751534,-55.81412,-54.766396,-56.490707,-58.271973,-58.343464,-58.573887,-58.85014,-60.46323,-62.17115,-62.150105,-60.812405,-60.93284,-61.952576,-62.879333,-64.6102,-66.04988,-67.31767,-69.10072,-70.58831,-69.77484,-70.368706,-71.102325,-69.37504,-70.43783,-73.450676,-74.88852,-77.42779,-79.94149,-81.25068,-84.04755,-85.16733,-85.16504,-84.155075,-82.45992,-77.55623,-76.303345,-78.6628,-77.82625,-78.201935,-79.31323,-81.24666,-82.179504,-81.94004,-79.763504,-77.5967,-77.43307,-79.18903,-81.46681,-84.16326,-84.31906,-84.79981,-86.10245,-87.90115,3.5843084,6.435711,4.1440525,3.1673172,3.6064398,5.446482,4.3267975,7.289383,6.610869,7.7339654,6.9736533,6.8977723,7.1065063,8.86718,8.633017,9.688985,8.6137,8.538198,8.344588,8.191972,7.0616517,7.3621006,9.088667,9.2733555,7.7222767,7.6574774,7.0455046,6.9204206,6.7822547,6.189292,6.0465274,6.373201,5.8826523,5.4813547,5.2608624,5.4170594,5.9956393,4.912199,4.6412663,4.5265713,4.1562853,5.262944,5.8799005,6.707353,7.149614,8.033522,9.34819,11.2882185,12.405913,11.159831,10.350375,9.668821,7.9635134,7.371934,9.208208,10.548649,10.924138,9.6840105,7.936074,6.547108,6.1051865,5.804826,5.5471683,4.266422,-540.2548,111.68315,34.46138,14.730793,17.539991,27.758883,6.304447,16.08762,12.713017,5.399927,3.20561,15.037164,-0.9431589,45.3075,21.321516,4.770169,11.642161,13.251946,7.3625116,8.112396,5.5896177,4.0690846,3.843021,6.8114448,5.1603274,4.9974704,0.15968609,0.17601733,0.24089955,0.35571498,0.49238694,0.50695074,0.5951085,0.7574089,0.6441114,0.48554444,0.24282636,0.16364102,0.19562729,0.1925127,0.242693,0.30800197,0.3789719,0.28034246,0.17470106,0.32589167,0.28320926,0.23858258,0.16593651,0.19222958,640.078114562654,1239.158400250145,1422.7412308786384,0.014481900739559165,0.0027649158,480.0,490.0,485.0,490.0,500.0,495.0,chanting,P3
-21.998743,-16.932089,-25.357685,-33.69598,-42.54257,-41.33288,-48.17127,-48.978344,-56.55259,-55.8684,-59.21714,-58.03416,-57.80785,-59.45932,-60.152462,-60.021706,-59.739517,-59.77575,-63.013657,-64.672485,-64.76711,-63.5457,-64.32735,-66.53659,-67.27541,-68.08562,-69.61464,-71.481186,-73.147705,-74.1911,-73.53883,-74.38884,-74.99128,-73.1452,-73.688156,-77.37532,-79.158,-80.954445,-82.59485,-83.79539,-86.08222,-87.81144,-88.8857,-88.79479,-87.79313,-84.828285,-83.41203,-86.40998,-86.46467,-86.30929,-85.62509,-86.66551,-86.79471,-86.98904,-85.60748,-83.59511,-82.32026,-82.729515,-86.532104,-88.87105,-88.98187,-89.34484,-90.219894,-91.1573,2.4638858,3.331307,2.3643622,2.6680655,2.4048183,3.9392686,4.3520675,8.271181,4.626198,5.2763605,4.6670346,5.382008,4.824575,6.0217123,5.360166,5.9654503,6.0173273,6.4607954,5.5209503,5.4049726,5.682357,5.822823,7.091738,5.950024,5.20613,5.6718583,4.8258543,4.7323523,4.48043,4.061277,3.2478704,2.723726,2.7125866,3.0779543,3.171031,2.918683,3.1124268,2.50328,2.3972642,2.35402,2.5641725,2.701284,2.2074883,2.2181373,2.8210685,5.0120697,5.515786,3.921826,3.9763978,4.4361444,6.1332006,6.5891037,5.4827256,4.2339196,3.3004668,4.1541176,6.3568788,6.3289347,3.6985548,2.6691313,2.7397199,2.239277,1.4626498,0.58681285,-566.51904,126.58204,39.881252,17.207485,23.64181,24.888674,9.471409,19.771801,10.595408,6.3544917,2.4381135,10.335867,-0.62355375,24.061756,6.073825,6.8297524,7.7562594,8.723725,6.6551414,5.3499002,4.338355,4.831557,3.6341543,4.996641,4.5078764,3.9356685,0.062786296,0.073128365,0.11554204,0.17094621,0.25552005,0.33468,0.6278305,0.95643383,0.7975088,0.57163376,0.21138781,0.075688176,0.080418,0.09777319,0.13931869,0.17219132,0.2052475,0.16659936,0.08964913,0.15968731,0.16542555,0.1733633,0.07649449,0.07542578,330.1137109208808,297.06827327436196,1023.8021559216681,0.009017908932714617,0.0030604326,490.0,500.0,495.0,500.0,510.0,505.0,chanting,P3
-22.918924,-19.771372,-26.327808,-34.44871,-44.041508,-43.54325,-47.27542,-46.477455,-53.123768,-52.677307,-55.777653,-54.626976,-55.111427,-56.61343,-55.941696,-54.716084,-56.69088,-56.35843,-58.829147,-60.967175,-60.52571,-60.056454,-60.454323,-62.00897,-63.267918,-64.73624,-65.769356,-66.86484,-68.68969,-70.20925,-69.424095,-70.01521,-71.185524,-69.14222,-69.683464,-72.95842,-74.359245,-77.20195,-79.531944,-80.4768,-82.857506,-83.59461,-84.117424,-82.06579,-81.0933,-78.439514,-78.007965,-77.87978,-74.539246,-76.045685,-76.98701,-79.58677,-80.517654,-80.44063,-77.779526,-73.84668,-73.49502,-75.02909,-79.30102,-82.24667,-83.15595,-84.42731,-85.26988,-87.262184,3.741234,6.931941,4.0395727,2.8915453,3.203129,5.334278,3.9161568,6.506054,4.4328933,5.4854045,5.2271457,5.571975,5.4719315,6.76484,7.5966363,8.011168,6.679592,6.6433363,6.588671,6.8986335,6.9664717,6.4893975,7.214173,7.506748,6.778848,6.412663,5.5987215,5.420719,5.022286,4.8678575,5.506128,6.3249063,5.579793,4.807869,4.688317,4.936157,4.873991,4.1585784,4.2659216,4.2657356,4.289829,4.996572,5.6097374,6.228284,7.2223883,7.4966946,8.488128,10.140714,10.770295,9.285348,8.138878,6.67336,4.5265913,4.8881125,8.458542,7.407505,5.13707,4.787898,4.835534,5.7270293,5.7431135,5.56822,5.0924544,4.0130196,-531.34827,109.56433,37.554115,13.314761,14.490893,27.050472,4.0843835,18.383495,10.844853,6.133412,0.87336606,13.265136,-2.111464,29.738453,23.983513,8.853814,9.054164,10.921607,7.15263,5.4060903,6.330533,5.538271,4.2024636,7.4126096,5.7740445,3.2628129,0.150296,0.15279345,0.20163888,0.2931194,0.46002322,0.4760201,0.48995346,0.70661795,0.68694997,0.5992665,0.32226852,0.1757272,0.19477938,0.18809709,0.22437668,0.27636957,0.3961844,0.33827704,0.12206739,0.3274375,0.31808034,0.29054067,0.1599575,0.19244425,695.1303680263995,1280.3262874311195,1571.5730114862838,0.01507780778712297,0.0028141208,500.0,510.0,505.0,510.0,520.0,515.0,chanting,P3
-23.861881,-21.111832,-27.795063,-34.433903,-44.42441,-45.36001,-50.329567,-55.528458,-58.380585,-58.03045,-59.80084,-58.94707,-58.51544,-61.31028,-63.0122,-63.529102,-63.08032,-62.78968,-65.20727,-66.79683,-66.046844,-64.971985,-66.28683,-67.551315,-67.62026,-69.2519,-70.21658,-71.318535,-73.01594,-73.91016,-72.326584,-72.142845,-73.147705,-72.91748,-73.89229,-76.55733,-77.84465,-79.30752,-80.61493,-81.56019,-83.90215,-84.918594,-85.41151,-84.86026,-83.740204,-81.316635,-79.440834,-80.9376,-80.06177,-81.83859,-84.69371,-86.84988,-86.00926,-84.35431,-80.63251,-79.42451,-80.42086,-81.591774,-83.57816,-84.471176,-85.06453,-85.66069,-86.74036,-89.3532,2.7873657,4.744828,2.935578,2.737486,3.305955,4.787904,3.606901,5.432915,5.1796017,5.0703206,4.8402376,4.370406,3.8888564,3.8646297,4.338488,4.8845143,4.436731,4.7491164,4.398959,3.9333122,3.8869998,3.798173,4.0993667,4.178854,3.801213,3.7553668,4.1587343,4.664912,4.894793,4.548121,5.0162835,5.6213346,5.1609726,4.731181,4.305631,4.3794403,4.2420526,3.9891763,4.045049,4.1363134,4.044907,4.9557567,5.4624147,6.1828976,6.8219185,6.9749837,7.518588,10.176482,11.255341,8.989469,6.3360653,5.193407,5.0048385,5.788261,8.376459,9.587321,8.755741,7.521858,6.643285,6.397,6.1395216,5.792714,5.3465405,4.6838927,-562.25256,107.77094,37.96159,20.937202,23.23309,24.653263,10.2416525,16.360847,11.724774,8.130093,1.729296,13.207077,0.120391294,31.200998,18.906687,5.615145,4.7133145,7.914773,4.48048,6.9840007,4.6854715,4.0497155,3.6190898,5.3662133,4.9904065,3.6595452,0.17135374,0.18473324,0.25235263,0.3621985,0.48897895,0.49186975,0.5763872,0.7851072,0.7445582,0.60824966,0.2979785,0.18492496,0.18582307,0.18729147,0.23769397,0.2816021,0.33155283,0.26010996,0.15377687,0.28359073,0.28549552,0.2641314,0.13543686,0.17202708,553.8516485499047,870.7957398310615,1396.1424017089198,0.013230042778422274,0.0022514195,510.0,520.0,515.0,520.0,530.0,525.0,chanting,P3
-21.945902,-16.96833,-24.965872,-34.084267,-43.804623,-44.163002,-48.42161,-48.387173,-55.076466,-53.86313,-57.402714,-55.802353,-54.563965,-55.216167,-56.624256,-56.14627,-57.495,-57.283924,-60.03264,-61.327286,-61.484222,-60.88602,-61.615265,-63.248314,-64.01969,-65.65153,-66.74261,-68.614044,-70.71674,-72.22335,-72.6539,-73.53713,-74.203606,-72.36597,-72.56241,-75.24369,-76.73736,-79.656364,-82.07226,-82.5558,-84.719055,-86.37901,-86.84413,-85.18654,-84.847084,-83.532104,-82.56633,-83.763374,-80.98755,-80.90884,-80.11108,-80.76403,-82.4974,-83.307495,-83.126274,-80.39829,-80.10464,-80.435394,-83.75668,-85.79818,-85.729355,-86.268234,-87.60218,-89.165405,2.8487062,5.019371,3.1128805,2.6089518,2.709904,4.6481624,3.9841125,7.398921,4.634784,6.081226,5.6331253,6.4049625,6.6895866,9.160092,7.9071136,8.505627,7.789518,8.3018,8.283533,8.399043,7.4350777,6.818913,7.7023487,7.7939653,6.985667,6.3413687,6.0236726,5.4243503,5.15931,4.8879485,4.0211926,3.3458405,3.5479593,4.4208603,4.6485868,5.092597,4.80154,3.3279943,2.7677107,2.7746038,2.732298,2.8666112,2.8858285,4.366591,4.382521,4.842057,4.507203,4.0634065,7.002392,7.384064,8.687988,7.4621854,5.526034,4.243418,3.7574987,4.8132167,5.007729,5.5202813,4.27756,3.8965144,3.4753265,3.140976,3.0045807,2.2148757,-548.64545,121.285095,39.020332,12.174932,16.730705,26.415075,7.943272,19.749176,11.942392,6.1504316,6.4229593,11.075851,-0.115949094,30.184622,11.148001,10.260912,9.608145,14.154956,6.316509,5.4028416,4.1240416,5.637383,3.455157,5.949892,5.87409,3.4627404,0.07447001,0.08187387,0.12188065,0.1893543,0.28662866,0.35388756,0.59858847,0.90060306,0.81161755,0.63273764,0.24739124,0.094017066,0.1088916,0.113436736,0.1536859,0.21278818,0.29206324,0.23485216,0.1065932,0.23512575,0.2256203,0.1990809,0.111476876,0.12052032,428.15393615920357,489.6180756960557,1210.244604525777,0.009656866299303945,0.0032203316,520.0,530.0,525.0,530.0,540.0,535.0,chanting,P3
-23.21634,-20.393162,-27.136929,-34.564484,-44.861767,-46.654022,-50.16221,-52.210438,-56.29208,-55.654198,-56.869457,-55.444252,-55.5893,-57.032574,-56.852905,-56.628464,-57.828674,-58.124954,-59.799496,-61.364777,-61.797886,-61.396164,-62.255466,-63.307243,-64.62956,-66.33598,-67.12559,-68.58025,-70.84275,-72.01426,-71.067665,-71.78936,-72.94464,-72.256035,-72.76108,-75.04063,-76.46835,-78.77788,-81.18464,-81.888115,-84.500694,-85.48135,-85.806274,-83.53572,-82.31603,-80.284096,-78.70066,-79.79771,-77.83983,-78.5975,-79.65446,-81.5725,-82.49088,-82.41233,-80.97063,-78.2241,-79.22333,-80.73671,-83.09084,-84.78522,-85.740395,-86.34658,-87.22562,-89.02186,3.6176708,6.2312994,3.9130013,2.818843,3.2611923,3.9999652,3.8065042,6.378822,5.1078076,6.164047,6.3655972,6.396308,5.3549924,7.013489,8.904435,9.765795,8.109456,8.039551,8.21619,8.206111,7.063481,6.0487213,6.419801,6.7711005,6.1447453,5.427098,5.352161,5.2051535,5.046436,4.8892155,4.9882293,5.586209,4.933563,4.6631794,4.8018765,5.220229,4.9807024,4.1750374,4.286777,4.0399184,3.872327,4.6477704,4.9881973,6.1206408,6.889491,7.128125,6.95942,9.034321,10.6001625,9.175809,8.932493,8.060331,6.357123,5.9452786,8.156142,8.785883,8.102253,7.3632207,6.462428,6.1520023,5.80106,5.297117,4.90369,3.5940118,-547.1874,113.34022,35.47577,13.866066,13.402983,26.96598,7.772989,18.201735,14.264974,7.107765,4.3721466,12.976139,-0.2290232,34.94838,21.397402,5.886929,8.616047,13.701601,5.8030133,6.4730644,5.907116,4.574516,3.5230706,5.8470855,4.7192993,3.7757988,0.16020682,0.16589846,0.21952266,0.3159717,0.49518988,0.520105,0.54703677,0.75678086,0.6553082,0.510238,0.27784124,0.17311133,0.20019218,0.19031148,0.23073176,0.28194717,0.37095,0.31109947,0.1347732,0.32893094,0.29446152,0.24429893,0.14207132,0.18684207,595.1079078129809,1065.2690418358468,1406.200261636269,0.01291169699825986,0.0025675308,530.0,540.0,535.0,540.0,550.0,545.0,chanting,P3
-23.357653,-19.71068,-26.764256,-34.219025,-43.7892,-44.199997,-48.672157,-49.594257,-55.943768,-55.832294,-59.54067,-58.974197,-58.86608,-61.39651,-62.250645,-62.426125,-62.884975,-62.195778,-64.6365,-66.36298,-66.37096,-65.532135,-66.48063,-68.249275,-68.42254,-69.812515,-70.85188,-71.64927,-73.57213,-74.379135,-73.04284,-73.047775,-74.055954,-73.70408,-74.18842,-77.37308,-78.87606,-80.36879,-81.81692,-82.63922,-84.97138,-86.15371,-87.23245,-86.843765,-86.35738,-84.88026,-82.34908,-82.80647,-81.97572,-83.99958,-84.83221,-86.44063,-86.05618,-85.34311,-82.481964,-80.676605,-82.05213,-83.096115,-85.19604,-86.15929,-86.31213,-86.61405,-87.94836,-90.14106,2.8488503,5.065873,3.0446904,3.0333006,2.9499118,4.970551,4.4696712,7.846331,5.0730753,4.7771144,4.6353583,4.382864,3.8414128,3.7351687,4.059513,4.959353,4.8049235,4.8842096,4.375442,4.1137795,3.9747376,3.6766133,4.17173,4.8111634,4.21622,3.9512472,4.542456,5.2318506,5.2485557,5.15231,5.6680737,6.4313765,6.00373,5.227762,5.0958652,4.617783,4.5969634,4.711974,4.8095946,4.768396,4.7314057,5.480903,5.898101,6.8565354,8.024693,8.5769825,8.715102,10.630296,11.569952,9.791812,6.9126,5.865142,5.809679,6.481154,9.262109,9.918949,9.197615,7.8233886,7.1949825,7.1560607,6.7919965,6.403245,5.97687,5.0908756,-565.8714,115.7177,41.18869,20.465456,24.16491,24.122517,8.008681,16.745235,10.411255,5.6465297,1.9054457,10.180425,0.27806878,35.108803,21.39034,6.851833,3.790455,7.1407375,3.922754,6.28478,5.3707633,4.3803496,4.162157,5.141166,5.6845202,3.5263479,0.12231794,0.13386087,0.18971214,0.2780448,0.40112293,0.42603722,0.5549241,0.82742614,0.77102965,0.62483954,0.284556,0.14056094,0.14779331,0.1622937,0.21847953,0.2604836,0.32816535,0.26689556,0.13356912,0.28269127,0.2594168,0.23405407,0.11427278,0.14039914,511.5136979948522,953.7060660165313,1264.608581966302,0.01343736405162413,0.002532647,540.0,550.0,545.0,550.0,560.0,555.0,chanting,P3
-21.833572,-16.999895,-25.161535,-34.157627,-43.55352,-43.35236,-47.27948,-46.348244,-54.15169,-53.130466,-56.754307,-55.58709,-56.06182,-57.963318,-58.577965,-58.123074,-57.968826,-57.136074,-60.70614,-62.556225,-62.76282,-62.611237,-63.397713,-64.78861,-65.77542,-67.0539,-67.88208,-69.23061,-71.36079,-72.719215,-72.90377,-74.44062,-75.19893,-73.82891,-73.65289,-76.27432,-77.35524,-78.97481,-81.49602,-82.35283,-84.41161,-86.32604,-86.4675,-85.94062,-85.59218,-83.84794,-83.335976,-83.155525,-81.16444,-81.3598,-79.88055,-81.66641,-83.56832,-83.81929,-82.497116,-80.37525,-78.31442,-78.204475,-82.01482,-84.64767,-84.70741,-84.8557,-86.09386,-88.30113,2.7507286,4.60511,3.228034,2.6478016,2.6686661,4.467899,3.7546055,7.656059,4.510702,5.3683767,5.6520514,6.8809705,5.324772,7.014598,7.589839,7.934678,7.638634,7.468945,7.359503,7.4600177,7.079553,6.1284666,6.510769,6.7641172,6.1987104,6.2312756,5.806394,5.6274157,5.2626176,4.800985,3.5526,2.979216,3.0764701,3.4540334,4.0305176,4.4064703,4.4443793,4.2374034,3.530416,3.5376399,3.5180259,3.4563682,3.6349533,3.8109312,4.179781,5.223243,5.121944,5.7211876,7.692943,7.558353,7.7288547,6.4201927,4.9313574,4.4390407,4.697188,4.7469378,5.256661,5.314051,4.945602,4.6401296,4.2876196,4.149201,3.8566768,3.1152353,-550.25146,118.64778,43.833252,13.584676,19.195469,24.696224,7.983465,18.7396,9.737861,5.801064,4.5323043,9.934084,-1.4548124,28.697987,14.527907,7.777944,9.387769,11.936308,6.1370044,5.1952786,4.3344893,5.047199,3.895031,6.0679736,5.0986023,4.3243623,0.10224863,0.104745984,0.14231463,0.19952928,0.28672245,0.3307097,0.5096837,0.8656179,0.8541711,0.7362249,0.34720588,0.13308835,0.16349787,0.15970002,0.1993424,0.2401992,0.28668022,0.24059556,0.091945834,0.22989179,0.21946602,0.21602355,0.12010643,0.15183379,439.3290193064704,471.8819107091067,1261.8699540227344,0.009247888268561485,0.0031928974,550.0,560.0,555.0,560.0,570.0,565.0,chanting,P3
